Order_ID,Order_Date,Customer_Age,Gender,City,Category,Qty,Unit Price,Discount,Shipping,Delivery,Sales,Profit,Rating,Profit_Category
SK101129,19-07-24,57,Female,Delhi,Beauty,5,31927,15,175,4,135689.75,22345.26,4,1
SK101130,27-11-24,25,Male,Mumbai,Fashion,2,44065,40,350,5,52878,15287.71,2,1
SK101131,24-05-24,21,Male,Delhi,Furniture,5,24689,40,493,3,74067,17457.43,1,1
SK101132,05-10-24,47,Female,Hyderabad,Fashion,1,18558,5,482,3,17630.1,474.54,3,0
SK101133,19-02-25,36,Female,Mumbai,Fashion,3,25116,10,308,4,67813.2,17091.66,1,1
SK101134,30-04-25,28,Male,Hyderabad,Grocery,1,7849,20,53,9,6279.2,585.15,4,0
SK101135,25-03-25,19,Female,Lucknow,Grocery,5,39497,40,189,10,118491,9291.31,5,1
SK101136,18-02-24,60,Male,Chennai,Sports,2,9854,0,56,5,19708,930.78,5,0
SK101137,12-01-25,32,Female,Hyderabad,Electronics,5,15055,0,178,7,75275,10987.26,1,1
SK101138,26-11-24,45,Male,Pune,Grocery,2,34585,30,465,4,48419,5535.28,2,1
SK101139,05-03-24,44,Male,Jaipur,Furniture,1,6123,40,104,9,3673.8,373.25,5,0
SK101140,29-01-25,23,Female,Hyderabad,Beauty,1,23423,10,368,7,21080.7,811.65,3,0
SK101141,14-01-25,30,Female,Chennai,Fashion,4,9425,40,157,9,22620,4969.97,3,1
SK101142,09-03-25,39,Male,Mumbai,Sports,4,20674,20,110,1,66156.8,7923.66,4,1
SK101143,15-06-24,41,Female,Hyderabad,Electronics,1,25206,10,474,1,22685.4,1376.92,1,0
SK101144,12-07-24,43,Female,Hyderabad,Sports,1,33669,5,403,4,31985.55,2169.14,3,0
SK101145,19-07-24,40,Female,Lucknow,Beauty,1,36765,5,333,3,34926.75,2729.8,1,0
SK101146,03-04-25,21,Male,Pune,Beauty,4,31771,25,559,5,95313,8955.99,3,1
SK101147,08-10-24,48,Male,Lucknow,Grocery,3,49552,15,84,1,126357.6,25432.35,2,1
SK101148,19-02-24,51,Male,Lucknow,Fashion,1,39845,20,168,9,31876,4442.14,3,1
SK101149,27-03-24,42,Male,Lucknow,Fashion,1,11567,10,504,10,10410.3,1514.17,3,0
SK101150,06-03-25,35,Male,Delhi,Furniture,4,27525,20,205,5,88080,21847.11,1,1
SK101151,05-02-24,25,Female,Hyderabad,Furniture,5,49801,30,205,3,174303.5,42321.44,4,1
SK101152,03-12-24,49,Male,Lucknow,Furniture,2,44743,10,241,10,80537.4,13787.16,3,1
SK101153,18-02-24,24,Female,Mumbai,Beauty,4,46966,40,249,7,112718.4,7143.03,2,1
SK101154,02-12-24,48,Female,Mumbai,Furniture,5,41460,30,599,4,145110,18099.9,3,1
SK101155,04-09-24,25,Female,Delhi,Sports,4,33475,10,422,3,120510,19348.89,2,1
SK101156,26-02-25,25,Male,Delhi,Furniture,3,32788,20,59,4,78691.2,8922.59,3,1
SK101157,21-01-24,27,Female,Delhi,Electronics,3,18768,0,368,9,56304,4192.16,4,1
SK101158,24-05-25,56,Male,Jaipur,Beauty,2,37969,25,464,6,56953.5,12519.28,2,1
SK101159,17-11-24,47,Male,Delhi,Sports,4,13872,0,55,10,55488,7262.23,5,1
SK101160,08-03-24,33,Male,Pune,Grocery,5,1971,20,308,5,7884,1194.72,2,0
SK101161,22-01-24,30,Female,Jaipur,Furniture,3,40544,40,295,9,72979.2,6257.8,5,1
SK101162,11-11-24,58,Female,Lucknow,Furniture,1,2240,40,202,1,1344,101.22,3,0
SK101163,14-12-24,34,Male,Chennai,Fashion,5,22177,30,546,7,77619.5,10095.57,2,1
SK101164,06-03-24,44,Male,Pune,Beauty,5,28237,15,308,3,120007.25,24519.83,5,1
SK101165,06-06-25,60,Female,Chennai,Beauty,3,46984,5,53,1,133904.4,31276.24,2,1
SK101166,11-06-25,31,Male,Hyderabad,Furniture,1,25507,20,514,10,20405.6,1422.5,5,0
SK101167,09-03-25,32,Female,Pune,Furniture,4,47235,5,559,4,179493,41365.96,3,1
SK101168,30-03-25,26,Female,Bengaluru,Electronics,4,48389,20,408,7,154844.8,43302.37,4,1
SK101169,03-10-24,54,Male,Mumbai,Grocery,5,37329,15,313,6,158648.25,28576.82,5,1
SK101170,07-01-25,28,Male,Delhi,Beauty,2,24772,5,291,5,47066.8,3902.3,5,1
SK101171,11-09-24,43,Male,Lucknow,Grocery,5,15292,25,452,10,57345,13926.15,4,1
SK101172,30-03-24,54,Male,Bengaluru,Electronics,3,1415,30,108,10,2971.5,628.11,5,0
SK101173,08-01-24,48,Female,Lucknow,Sports,2,30735,10,240,9,55323,7490.03,2,1
SK101174,25-02-25,43,Female,Bengaluru,Sports,5,7303,20,315,9,29212,3464.52,2,1
SK101175,16-10-24,58,Female,Pune,Fashion,3,5263,20,402,3,12631.2,2790.59,3,0
SK101176,01-05-25,28,Female,Pune,Beauty,1,37142,40,168,2,22285.2,3978.49,3,1
SK101177,25-05-25,25,Female,Chennai,Fashion,2,8011,40,590,2,9613.2,228.98,5,0
SK101178,12-11-24,49,Male,Chennai,Fashion,3,37142,30,389,1,77998.2,7436.01,3,1
SK101179,05-02-24,61,Male,Hyderabad,Sports,5,40306,30,315,2,141071,21588.2,4,1
SK101180,10-05-24,19,Male,Mumbai,Electronics,2,44861,5,286,9,85235.9,14463.29,2,1
SK101181,12-10-24,43,Male,Chennai,Furniture,2,23331,15,96,10,39662.7,7636.07,5,1
SK101182,21-04-24,43,Female,Delhi,Beauty,4,46075,20,337,8,147440,13038.07,4,1
SK101183,22-05-24,55,Female,Mumbai,Fashion,3,49808,15,150,10,127010.4,28919.79,2,1
SK101184,18-11-24,60,Male,Bengaluru,Furniture,3,34459,5,221,5,98208.15,21858.13,1,1
SK101185,06-12-24,51,Female,Lucknow,Sports,4,25287,5,97,7,96090.6,26169.86,3,1
SK101186,06-03-25,49,Female,Mumbai,Sports,5,4486,5,573,4,21308.5,933.32,1,0
SK101187,30-05-24,65,Female,Bengaluru,Grocery,5,18682,40,192,4,56046,7109.32,4,1
SK101188,25-08-24,29,Female,Mumbai,Furniture,3,8662,15,496,1,22088.1,2182.63,4,0
SK101189,19-07-24,51,Female,Chennai,Furniture,4,2055,20,477,4,6576,180.71,3,0
SK101190,21-02-24,50,Male,Mumbai,Sports,2,16133,30,259,10,22586.2,4543.3,5,1
SK101191,19-02-25,18,Male,Pune,Beauty,2,28556,15,234,4,48545.2,3512.09,4,1
SK101192,13-12-24,43,Male,Chennai,Furniture,1,34671,15,486,1,29470.35,5004.98,3,1
SK101193,13-02-24,34,Male,Hyderabad,Grocery,4,9765,20,455,9,31248,4435.3,5,1
SK101194,21-04-25,21,Female,Bengaluru,Furniture,2,19594,40,182,8,23512.8,5938.66,2,1
SK101195,18-06-25,58,Male,Mumbai,Furniture,4,15425,30,265,3,43190,10093.33,5,1
SK101196,15-07-24,51,Male,Bengaluru,Beauty,3,15780,40,580,6,28404,3231.71,3,1
SK101197,24-04-24,54,Male,Pune,Sports,2,36434,25,82,7,54651,13302.37,2,1
SK101198,11-04-24,55,Male,Bengaluru,Electronics,4,7379,0,561,2,29516,2499.58,2,0
SK101199,30-05-24,41,Female,Pune,Fashion,3,8526,20,325,7,20462.4,2815.14,1,0
SK101200,14-04-25,49,Female,Bengaluru,Grocery,3,47823,25,276,1,107601.75,11108.24,5,1
SK101201,25-03-24,30,Female,Bengaluru,Fashion,4,18134,25,124,8,54402,4782.49,1,1
SK101202,16-10-24,62,Male,Jaipur,Grocery,4,23240,10,229,8,83664,12756.84,5,1
SK101203,19-04-24,30,Male,Mumbai,Electronics,5,45155,20,540,8,180620,50542.65,1,1
SK101204,20-11-24,18,Male,Hyderabad,Beauty,2,12936,5,426,3,24578.4,1720.15,1,0
SK101205,03-05-25,45,Female,Mumbai,Beauty,4,44006,25,491,4,132018,20928.57,5,1
SK101206,05-05-25,34,Female,Lucknow,Furniture,4,42434,40,382,9,101841.6,8410.79,4,1
SK101207,21-02-24,22,Female,Jaipur,Electronics,4,23667,25,459,3,71001,13894.44,3,1
SK101208,22-01-25,44,Female,Bengaluru,Fashion,3,20023,0,389,3,60069,3994.63,2,1
SK101209,14-02-24,26,Female,Hyderabad,Grocery,2,36862,0,416,10,73724,12325.36,5,1
SK101210,27-05-24,23,Male,Chennai,Electronics,4,4464,25,264,4,13392,3028.93,4,1
SK101211,25-09-24,50,Male,Chennai,Sports,5,49380,10,579,9,222210,11099.97,3,1
SK101212,02-05-24,24,Male,Pune,Beauty,4,43589,0,81,2,174356,19668,4,1
SK101213,10-03-24,46,Female,Bengaluru,Sports,5,10593,15,519,2,45020.25,11540.72,4,1
SK101214,10-04-25,30,Male,Bengaluru,Grocery,2,48784,15,244,9,82932.8,11684.86,1,1
SK101215,27-01-24,24,Female,Jaipur,Sports,1,30179,30,62,8,21125.3,4454.9,5,1
SK101216,08-07-24,20,Female,Jaipur,Grocery,3,16974,40,191,9,30553.2,3257.67,4,1
SK101217,08-02-24,44,Male,Bengaluru,Fashion,4,48495,0,334,10,193980,32474.79,2,1
SK101218,02-01-25,23,Male,Jaipur,Furniture,5,7308,40,322,10,21924,4634.37,3,1
SK101219,21-08-24,33,Male,Pune,Electronics,5,4758,0,301,1,23790,4164.81,5,1
SK101220,04-05-25,31,Female,Lucknow,Furniture,5,20998,5,566,4,99740.5,19013.84,4,1
SK101221,22-10-24,51,Female,Hyderabad,Electronics,4,3877,15,482,5,13181.8,1681.68,5,0
SK101222,14-02-25,55,Female,Bengaluru,Fashion,3,3778,20,406,9,9067.2,1292.01,3,0
SK101223,03-05-24,47,Female,Jaipur,Grocery,5,34467,30,574,2,120634.5,28026.8,4,1
SK101224,07-03-24,20,Male,Jaipur,Sports,3,14888,20,240,4,35731.2,4371.42,1,1
SK101225,12-11-24,30,Female,Jaipur,Beauty,2,15130,0,321,4,30260,6417.09,3,1
SK101226,06-05-25,45,Female,Hyderabad,Electronics,3,10794,40,113,9,19429.2,3404.97,1,1
SK101227,19-04-24,35,Female,Delhi,Furniture,4,44475,30,248,3,124530,25431.48,3,1
SK101228,23-02-24,62,Male,Lucknow,Grocery,1,15624,20,325,6,12499.2,3062.7,2,1
SK101229,20-06-25,38,Female,Mumbai,Sports,2,13225,5,274,1,25127.5,4219.51,1,1
SK101230,05-02-25,53,Female,Pune,Beauty,4,4558,15,410,6,15497.2,2186.74,4,0
SK101231,19-02-25,40,Male,Hyderabad,Sports,4,21334,20,342,5,68268.8,7472.11,2,1
SK101232,01-01-25,60,Male,Jaipur,Grocery,1,25492,15,563,7,21668.2,1404.63,2,0
SK101233,09-04-25,61,Male,Lucknow,Grocery,5,42382,30,500,3,148337,38717.79,4,1
SK101234,08-03-25,23,Male,Hyderabad,Grocery,1,45996,20,186,1,36796.8,9276.07,1,1
SK101235,13-11-24,51,Female,Bengaluru,Sports,2,6366,30,376,2,8912.4,852.7,2,0
SK101236,07-04-24,51,Male,Mumbai,Sports,1,43793,20,222,3,35034.4,7313.06,1,1
SK101237,21-05-24,44,Female,Bengaluru,Sports,2,660,30,393,3,924,-253.11,1,0
SK101238,13-12-24,51,Male,Delhi,Beauty,1,42139,15,366,8,35818.15,7425.98,4,1
SK101239,22-12-24,61,Female,Pune,Electronics,1,4808,30,120,7,3365.6,758.23,4,0
SK101240,13-03-24,58,Female,Hyderabad,Grocery,5,39288,25,406,8,147330,26041.5,4,1
SK101241,07-02-24,38,Male,Delhi,Grocery,3,22553,5,524,6,64276.05,11514.54,5,1
SK101242,21-06-24,18,Male,Bengaluru,Electronics,1,8716,30,204,10,6101.2,1269.1,4,0
SK101243,20-06-25,60,Male,Bengaluru,Sports,2,12423,0,404,6,24846,2021.85,4,0
SK101244,15-10-24,39,Female,Lucknow,Electronics,5,44365,0,432,7,221825,42987.94,2,1
SK101245,24-08-24,59,Female,Delhi,Fashion,3,35075,40,594,5,63135,17396.8,2,1
SK101246,11-05-25,18,Male,Pune,Fashion,3,44571,40,193,3,80227.8,10581.66,3,1
SK101247,18-12-24,44,Male,Chennai,Electronics,5,11054,20,99,2,44216,7293.97,2,1
SK101248,25-03-24,35,Female,Jaipur,Fashion,3,29488,10,574,10,79617.6,16157.09,4,1
SK101249,17-10-24,47,Male,Chennai,Fashion,3,21650,0,485,2,64950,12131.52,3,1
SK101250,19-06-25,20,Female,Chennai,Beauty,5,35550,0,556,10,177750,48668.79,1,1
SK101251,28-04-25,55,Female,Bengaluru,Fashion,4,20824,20,449,4,66636.8,8906.61,5,1
SK101252,28-05-25,44,Male,Hyderabad,Beauty,1,41039,10,137,2,36935.1,3038.27,5,1
SK101253,14-01-24,42,Male,Pune,Grocery,4,14048,0,264,1,56192,3053,4,1
SK101254,24-02-25,46,Female,Mumbai,Electronics,4,42771,10,139,6,153975.6,40889.85,5,1
SK101255,16-02-25,31,Female,Jaipur,Electronics,4,9725,5,205,6,36955,9560.97,5,1
SK101256,12-05-25,19,Female,Mumbai,Sports,1,47544,25,442,5,35658,7720.03,3,1
SK101257,16-02-24,46,Male,Pune,Electronics,4,35727,25,125,7,107181,27722.95,5,1
SK101258,21-02-25,56,Male,Hyderabad,Fashion,3,345,20,554,6,828,-424.95,3,0
SK101259,23-01-25,25,Male,Jaipur,Beauty,2,7109,25,443,3,10663.5,527.66,4,0
SK101260,08-01-25,25,Female,Lucknow,Beauty,3,6238,25,422,5,14035.5,1003.3,2,0
SK101261,23-10-24,20,Female,Pune,Sports,2,18682,20,433,5,29891.2,4589.85,4,1
SK101262,05-11-24,24,Female,Lucknow,Sports,5,18307,0,222,8,91535,8400.82,2,1
SK101263,20-02-24,61,Male,Bengaluru,Electronics,4,33809,40,433,4,81141.6,12255.48,3,1
SK101264,12-12-24,45,Male,Bengaluru,Grocery,2,16826,20,297,8,26921.6,4263.76,1,1
SK101265,29-04-25,27,Female,Delhi,Fashion,3,25292,20,366,1,60700.8,6173.73,4,1
SK101266,11-01-24,30,Male,Bengaluru,Grocery,4,23170,30,196,4,64876,18200.87,4,1
SK101267,03-03-24,33,Female,Delhi,Sports,4,8698,15,382,9,29573.2,3755.13,3,1
SK101268,15-01-25,55,Female,Delhi,Electronics,4,31270,15,521,3,106318,15956.45,2,1
SK101269,24-08-24,63,Male,Jaipur,Furniture,3,44740,0,186,4,134220,10402.48,4,1
SK101270,13-08-24,51,Female,Pune,Fashion,4,23057,15,379,8,78393.8,20328.67,4,1
SK101271,12-05-25,27,Female,Hyderabad,Fashion,4,41462,5,324,3,157555.6,24175.65,5,1
SK101272,03-05-25,29,Female,Hyderabad,Sports,4,8064,10,126,5,29030.4,3845.48,4,1
SK101273,26-07-24,19,Male,Mumbai,Beauty,1,40378,5,140,7,38359.1,10743.27,4,1
SK101274,19-02-24,40,Female,Bengaluru,Sports,2,41153,30,66,2,57614.2,6427.96,4,1
SK101275,19-02-24,26,Female,Jaipur,Electronics,3,20698,40,560,9,37256.4,10303.69,3,1
SK101276,27-12-24,18,Male,Pune,Fashion,2,17544,5,519,1,33333.6,2947.67,1,0
SK101277,19-02-24,39,Male,Bengaluru,Grocery,1,4949,5,458,5,4701.55,938.34,4,0
SK101278,18-05-25,61,Male,Pune,Grocery,4,44702,0,220,2,178808,43311.55,5,1
SK101279,19-06-25,50,Female,Delhi,Electronics,1,35375,30,480,4,24762.5,5998.71,1,1
SK101280,19-03-24,19,Female,Lucknow,Electronics,2,11218,25,282,10,16827,1171.91,2,0
SK101281,02-03-24,32,Male,Jaipur,Grocery,1,24153,5,187,8,22945.35,1972.86,3,0
SK101282,24-01-25,51,Female,Chennai,Sports,2,39085,15,526,8,66444.5,15883.95,4,1
SK101283,19-02-25,57,Male,Mumbai,Furniture,3,16435,10,563,2,44374.5,9531.54,1,1
SK101284,16-06-25,43,Male,Mumbai,Electronics,4,12411,0,535,2,49644,7980.66,1,1
SK101285,19-05-25,34,Female,Jaipur,Furniture,5,1380,40,586,1,4140,-167.92,3,0
SK101286,08-04-25,24,Male,Bengaluru,Electronics,5,22379,10,589,8,100705.5,8714.39,3,1
SK101287,28-05-25,20,Male,Bengaluru,Grocery,2,23661,5,85,2,44955.9,7733.77,5,1
SK101288,07-04-24,45,Female,Bengaluru,Beauty,3,23458,15,179,3,59817.9,11122.03,5,1
SK101289,23-03-25,40,Female,Chennai,Beauty,3,19879,25,520,7,44727.75,3736.87,4,1
SK101290,26-06-24,50,Female,Bengaluru,Furniture,2,16290,5,108,8,30951,7460.91,1,1
SK101291,05-06-24,41,Male,Lucknow,Beauty,5,6017,20,360,7,24068,4660.07,4,1
SK101292,16-06-25,41,Female,Mumbai,Fashion,4,7601,0,405,5,30404,7353.55,1,1
SK101293,04-01-24,35,Female,Chennai,Electronics,1,35124,30,453,7,24586.8,2919.44,1,0
SK101294,04-01-24,57,Male,Chennai,Sports,3,41344,15,191,2,105427.2,15683.43,4,1
SK101295,17-02-25,21,Female,Chennai,Electronics,4,10895,20,514,5,34864,7259.58,4,1
SK101296,29-05-24,64,Female,Mumbai,Electronics,3,49730,40,371,10,89514,24040.87,2,1
SK101297,30-03-25,49,Female,Hyderabad,Sports,4,18734,30,581,3,52455.2,14247.74,4,1
SK101298,15-01-24,23,Female,Hyderabad,Electronics,5,41853,0,266,5,209265,32708.73,1,1
SK101299,27-08-24,43,Female,Lucknow,Sports,5,26909,40,167,9,80727,7950.74,4,1
SK101300,29-11-24,58,Female,Jaipur,Electronics,5,23165,30,301,6,81077.5,19968.67,3,1
SK101301,06-03-24,61,Male,Lucknow,Furniture,4,32707,30,290,6,91579.6,12110.7,1,1
SK101302,16-07-24,49,Male,Delhi,Fashion,1,7204,15,475,3,6123.4,1027.46,3,0
SK101303,28-06-24,30,Male,Jaipur,Furniture,3,3910,30,333,5,8211,949.37,5,0
SK101304,08-02-24,33,Female,Hyderabad,Fashion,5,34534,20,316,5,138136,38470.84,3,1
SK101305,10-02-24,40,Male,Pune,Electronics,4,16238,0,157,2,64952,4308.57,2,1
SK101306,02-03-24,24,Male,Pune,Furniture,3,27331,10,168,10,73793.7,6820.34,3,1
SK101307,10-03-24,19,Male,Bengaluru,Furniture,1,36484,40,308,8,21890.4,1079.51,2,0
SK101308,26-03-24,42,Male,Delhi,Sports,1,23871,0,589,6,23871,4039.61,4,1
SK101309,11-10-24,35,Female,Pune,Sports,5,14772,30,336,5,51702,3171.02,3,1
SK101310,03-02-24,28,Male,Chennai,Sports,4,3640,25,597,2,10920,2282.2,3,0
SK101311,13-06-24,43,Female,Jaipur,Grocery,4,19787,15,312,8,67275.8,7383.12,1,1
SK101312,03-04-24,18,Male,Mumbai,Beauty,4,41351,0,281,3,165404,8142.73,1,1
SK101313,11-02-25,31,Male,Delhi,Sports,2,31336,5,186,5,59538.4,3062.04,5,1
SK101314,20-01-25,37,Female,Lucknow,Fashion,2,5119,0,199,3,10238,2066.17,2,0
SK101315,21-03-24,38,Male,Bengaluru,Beauty,3,38153,40,415,6,68675.4,15390.39,3,1
SK101316,07-12-24,53,Female,Jaipur,Furniture,5,19263,25,243,5,72236.25,21419.31,3,1
SK101317,23-06-25,52,Male,Delhi,Beauty,3,27745,10,372,6,74911.5,12663.22,3,1
SK101318,14-06-25,23,Male,Chennai,Furniture,5,36404,15,302,3,154717,17177.48,4,1
SK101319,26-02-24,27,Female,Bengaluru,Beauty,5,43299,15,329,8,184020.75,11746.75,4,1
SK101320,04-09-24,56,Female,Jaipur,Sports,5,7390,0,492,4,36950,8075.99,4,1
SK101321,30-01-24,41,Male,Chennai,Beauty,3,42989,25,221,5,96725.25,7757.42,3,1
SK101322,23-02-25,56,Female,Delhi,Grocery,3,6529,25,305,1,14690.25,1294.94,4,0
SK101323,03-05-24,44,Male,Pune,Grocery,3,35537,40,460,8,63966.6,9127.13,2,1
SK101324,09-03-25,30,Male,Chennai,Furniture,1,22314,20,440,3,17851.2,3044.08,3,1
SK101325,21-05-25,59,Male,Pune,Sports,4,19688,5,213,8,74814.4,19276.37,1,1
SK101326,02-04-25,60,Male,Hyderabad,Fashion,5,18451,10,54,10,83029.5,22996.47,3,1
SK101327,26-09-24,55,Female,Mumbai,Beauty,4,30599,40,293,4,73437.6,4976.07,2,1
SK101328,20-02-24,43,Male,Hyderabad,Furniture,3,5662,5,170,5,16136.7,3175.49,3,1
SK101329,14-06-24,48,Male,Chennai,Sports,5,30193,5,237,1,143416.75,28474.01,3,1
SK101330,23-01-24,26,Female,Chennai,Beauty,1,23799,10,74,7,21419.1,4214.77,1,1
SK101331,02-04-24,35,Male,Pune,Beauty,1,17034,40,200,2,10220.4,2408.55,4,0
SK101332,27-04-24,58,Male,Chennai,Beauty,2,17047,25,159,4,25570.5,2972.97,5,0
SK101333,04-05-24,58,Female,Jaipur,Furniture,3,11875,5,397,2,33843.75,3255.24,1,1
SK101334,05-06-24,32,Male,Bengaluru,Beauty,2,23907,10,58,1,43032.6,3508.68,4,1
SK101335,03-08-24,54,Female,Bengaluru,Furniture,3,31723,25,213,2,71376.75,10114.33,4,1
SK101336,14-05-25,62,Male,Jaipur,Sports,1,34967,30,210,3,24476.9,5156.76,5,1
SK101337,25-03-25,21,Male,Chennai,Sports,1,30498,0,372,6,30498,8033.92,3,1
SK101338,23-03-25,42,Female,Jaipur,Fashion,5,43170,0,227,10,215850,31391.81,4,1
SK101339,15-06-24,39,Male,Mumbai,Beauty,1,45978,15,412,4,39081.3,3551.14,3,1
SK101340,30-09-24,51,Female,Jaipur,Furniture,3,18187,25,337,9,40920.75,10849.48,5,1
SK101341,29-01-25,62,Female,Lucknow,Sports,5,18775,10,55,10,84487.5,17226.3,4,1
SK101342,21-07-24,27,Female,Hyderabad,Beauty,5,42185,40,55,4,126555,11130.72,3,1
SK101343,01-02-24,33,Female,Pune,Beauty,4,17628,40,411,9,42307.2,7360.7,4,1
SK101344,14-04-24,28,Male,Pune,Electronics,3,37393,10,59,5,100961.1,6704.31,1,1
SK101345,22-01-24,65,Male,Jaipur,Furniture,1,25286,5,577,10,24021.7,784.12,3,0
SK101346,23-07-24,35,Female,Pune,Sports,5,31674,30,301,4,110859,25959.55,5,1
SK101347,28-02-25,36,Male,Hyderabad,Sports,3,36808,10,226,1,99381.6,21944.45,3,1
SK101348,26-08-24,55,Female,Bengaluru,Beauty,3,32417,10,386,9,87525.9,17986.24,3,1
SK101349,17-03-25,52,Male,Delhi,Sports,3,9848,10,376,8,26589.6,2143.62,5,0
SK101350,31-01-25,35,Male,Delhi,Sports,4,49143,20,561,10,157257.6,36941.81,4,1
SK101351,18-06-25,45,Female,Delhi,Furniture,1,23098,10,187,6,20788.2,4587.85,4,1
SK101352,08-10-24,65,Male,Jaipur,Furniture,5,28663,20,221,1,114652,33663.33,3,1
SK101353,25-04-24,32,Female,Jaipur,Fashion,3,26854,30,166,6,56393.4,14588.65,2,1
SK101354,28-12-24,49,Male,Mumbai,Furniture,1,2735,0,257,3,2735,406.52,1,0
SK101355,16-03-25,18,Male,Lucknow,Beauty,1,37812,20,213,5,30249.6,4141.76,5,1
SK101356,19-04-24,54,Female,Lucknow,Furniture,1,48659,0,130,7,48659,2624.79,4,0
SK101357,04-04-24,29,Female,Hyderabad,Fashion,5,5063,10,125,10,22783.5,4036.93,1,1
SK101358,19-11-24,47,Male,Jaipur,Fashion,2,23954,25,330,1,35931,2098.87,1,0
SK101359,26-04-24,47,Female,Jaipur,Fashion,5,15900,10,484,10,71550,16232.58,1,1
SK101360,16-10-24,40,Male,Chennai,Fashion,3,23267,40,208,6,41880.6,6937.99,3,1
SK101361,07-12-24,61,Female,Pune,Sports,4,33933,5,552,9,128945.4,18205.17,5,1
SK101362,18-04-25,51,Female,Hyderabad,Fashion,5,41523,0,438,7,207615,60440.1,4,1
SK101363,16-08-24,59,Male,Chennai,Furniture,3,16120,40,584,9,29016,6726.26,4,1
SK101364,08-04-24,32,Male,Jaipur,Furniture,2,44701,40,106,4,53641.2,9788.78,5,1
SK101365,19-12-24,27,Male,Chennai,Beauty,2,15421,10,157,3,27757.8,3541.9,2,1
SK101366,16-01-25,34,Female,Mumbai,Furniture,3,34594,10,553,2,93403.8,17730.33,5,1
SK101367,02-05-25,54,Male,Hyderabad,Beauty,2,45906,15,409,10,78040.2,21802.55,2,1
SK101368,19-04-25,62,Female,Chennai,Beauty,5,17172,25,201,4,64395,4140.03,5,1
SK101369,14-03-25,37,Female,Mumbai,Furniture,4,40893,15,117,1,139036.2,35758.5,1,1
SK101370,04-01-25,25,Male,Pune,Grocery,1,3841,15,439,7,3264.85,-25.53,4,0
SK101371,10-01-25,52,Male,Hyderabad,Electronics,5,2115,5,137,7,10046.25,1708.27,2,0
SK101372,22-04-24,23,Female,Hyderabad,Electronics,2,37213,20,185,4,59540.8,14037.34,4,1
SK101373,19-01-25,34,Female,Mumbai,Beauty,5,24679,30,89,6,86376.5,20796.55,5,1
SK101374,25-01-24,24,Female,Hyderabad,Sports,3,24716,15,340,4,63025.8,17453.24,4,1
SK101375,07-01-25,27,Male,Mumbai,Grocery,5,4433,30,515,6,15515.5,2163.58,1,0
SK101376,21-11-24,18,Male,Hyderabad,Beauty,5,13916,5,456,7,66101,15355,5,1
SK101377,10-10-24,31,Male,Delhi,Beauty,1,25190,10,142,8,22671,4467.76,1,1
SK101378,30-04-24,36,Male,Mumbai,Fashion,4,16681,15,279,3,56715.4,9545.34,4,1
SK101379,19-12-24,37,Female,Jaipur,Electronics,1,33520,30,350,9,23464,2330.84,4,0
SK101380,03-03-25,40,Female,Delhi,Fashion,2,33629,20,391,5,53806.4,8822.02,4,1
SK101381,06-01-24,20,Female,Mumbai,Furniture,3,11444,20,111,10,27465.6,2361.86,1,0
SK101382,24-12-24,47,Male,Hyderabad,Electronics,3,18012,5,584,2,51334.2,4146.45,5,1
SK101383,13-03-24,54,Female,Jaipur,Fashion,5,15609,5,492,7,74142.75,10712.27,1,1
SK101384,05-01-24,48,Male,Pune,Electronics,3,34930,40,525,7,62874,17672.81,2,1
SK101385,21-03-25,50,Female,Pune,Grocery,1,6776,15,372,10,5759.6,200.34,2,0
SK101386,20-12-24,26,Male,Delhi,Sports,4,20333,5,436,5,77265.4,6578.25,3,1
SK101387,06-04-25,49,Female,Chennai,Fashion,2,1331,10,358,9,2395.8,-62.97,5,0
SK101388,01-10-24,47,Female,Mumbai,Furniture,1,924,40,96,4,554.4,18.91,1,0
SK101389,23-11-24,54,Female,Lucknow,Beauty,1,42458,40,304,5,25474.8,4141.96,4,1
SK101390,22-08-24,34,Female,Bengaluru,Fashion,4,10680,40,396,1,25632,4890.04,2,1
SK101391,13-06-25,24,Male,Bengaluru,Electronics,5,12832,15,302,3,54536,2504.71,4,0
SK101392,03-01-24,30,Female,Bengaluru,Sports,5,45793,25,154,6,171723.75,47067.11,3,1
SK101393,14-04-24,25,Male,Hyderabad,Electronics,2,4298,25,359,10,6447,1302.83,5,0
SK101394,18-05-24,50,Male,Hyderabad,Electronics,5,30817,25,316,10,115563.75,15041.98,5,1
SK101395,19-10-24,43,Male,Pune,Sports,2,7582,10,279,5,13647.6,2553.72,5,0
SK101396,26-11-24,54,Male,Pune,Sports,4,18206,5,213,3,69182.8,9255.5,4,1
SK101397,10-12-24,18,Female,Bengaluru,Grocery,5,6583,30,94,2,23040.5,2951.82,4,0
SK101398,08-01-25,47,Male,Mumbai,Beauty,3,40042,20,569,9,96100.8,8073.33,5,1
SK101399,30-05-25,33,Male,Hyderabad,Beauty,3,6267,40,295,8,11280.6,413.03,1,0
SK101400,11-03-25,42,Male,Lucknow,Fashion,2,7979,20,415,4,12766.4,3259.11,3,1
SK101401,07-10-24,21,Male,Pune,Furniture,4,21696,30,163,6,60748.8,8239.99,4,1
SK101402,17-06-24,39,Male,Bengaluru,Electronics,4,42421,30,509,7,118778.8,33859.47,3,1
